"","UF","SG_UF","SG_UE","cd_mun_ibge","nm_mun_ibge","cd_mun_tse","nm_mun_tse"
"1668","27","AL","BR","2701704","CAPELA",27332,"Capela"
"1669","27","AL","BR","2701803","CARNEIROS",27359,"Carneiros"
"1670","27","AL","BR","2701902","CHÃ PRETA",27375,"Chã Preta"
"1671","27","AL","BR","2702009","COITÉ DO NÓIA",27391,"Coité do Nóia"
"1672","27","AL","BR","2702108","COLÔNIA LEOPOLDINA",27413,"Colônia Leopoldina"
"1673","27","AL","BR","2702207","COQUEIRO SECO",27430,"Coqueiro Seco"
"1674","27","AL","BR","2702306","CORURIPE",27456,"Coruripe"
"1675","27","AL","BR","2702355","CRAÍBAS",28894,"Craíbas"
"1676","27","AL","BR","2702405","DELMIRO GOUVEIA",27472,"Delmiro Gouveia"
"1677","27","AL","BR","2702504","DOIS RIACHOS",27499,"Dois Riachos"
"1678","27","AL","BR","2702553","ESTRELA DE ALAGOAS",27049,"Estrela de Alagoas"
"1679","27","AL","BR","2702603","FEIRA GRANDE",27510,"Feira Grande"
"1680","27","AL","BR","2702702","FELIZ DESERTO",27537,"Feliz Deserto"
"1681","27","AL","BR","2702801","FLEXEIRAS",27553,"Flexeiras"
"1682","27","AL","BR","2702900","GIRAU DO PONCIANO",27570,"Girau do Ponciano"
"1683","27","AL","BR","2703007","IBATEGUARA",27596,"Ibateguara"
"1684","27","AL","BR","2703106","IGACI",27618,"Igaci"
"1685","27","AL","BR","2703205","IGREJA NOVA",27634,"Igreja Nova"
"1686","27","AL","BR","2703304","INHAPI",27650,"Inhapi"
"1687","27","AL","BR","2703403","JACARÉ DOS HOMENS",27677,"Jacaré dos Homens"
"1688","27","AL","BR","2703502","JACUÍPE",27693,"Jacuípe"
"1689","27","AL","BR","2703601","JAPARATINGA",27715,"Japaratinga"
"1690","27","AL","BR","2703700","JARAMATAIA",27731,"Jaramataia"
"1691","27","AL","BR","2703759","JEQUIÁ DA PRAIA",27065,"Jequiá da Praia"
"1692","27","AL","BR","2703809","JOAQUIM GOMES",27758,"Joaquim Gomes"
"1693","27","AL","BR","2703908","JUNDIÁ",27774,"Jundiá"
"1694","27","AL","BR","2704005","JUNQUEIRO",27790,"Junqueiro"
"1695","27","AL","BR","2704104","LAGOA DA CANOA",27812,"Lagoa da Canoa"
"1696","27","AL","BR","2704203","LIMOEIRO DE ANADIA",27839,"Limoeiro de Anadia"
"1697","27","AL","BR","2704302","MACEIÓ",27855,"Maceió"
"1698","27","AL","BR","2704401","MAJOR ISIDORO",27871,"Major Isidoro"
"1699","27","AL","BR","2704906","MAR VERMELHO",27979,"Mar Vermelho"
"1700","27","AL","BR","2704500","MARAGOGI",27898,"Maragogi"
"1701","27","AL","BR","2704609","MARAVILHA",27910,"Maravilha"
"1702","27","AL","BR","2704708","MARECHAL DEODORO",27936,"Marechal Deodoro"
"1703","27","AL","BR","2704807","MARIBONDO",27952,"Maribondo"
"1704","27","AL","BR","2705002","MATA GRANDE",27995,"Mata Grande"
"1705","27","AL","BR","2705101","MATRIZ DE CAMARAGIBE",28010,"Matriz de Camaragibe"
"1706","27","AL","BR","2705200","MESSIAS",28037,"Messias"
"1707","27","AL","BR","2705309","MINADOR DO NEGRÃO",28053,"Minador do Negrão"
"1708","27","AL","BR","2705408","MONTEIRÓPOLIS",28070,"Monteirópolis"
"1709","27","AL","BR","2705507","MURICI",28096,"Murici"
"1710","27","AL","BR","2705606","NOVO LINO",28118,"Novo Lino"
"1711","27","AL","BR","2705705","OLHO D ÁGUA DAS FLORES",28134,"Olho d'Água das Flores"
"1712","27","AL","BR","2705804","OLHO D ÁGUA DO CASADO",28150,"Olho d'Água do Casado"
"1713","27","AL","BR","2705903","OLHO D ÁGUA GRANDE",28177,"Olho d'Água Grande"
"1714","27","AL","BR","2706000","OLIVENÇA",28193,"Olivença"
"1715","27","AL","BR","2706109","OURO BRANCO",28215,"Ouro Branco"
"1716","27","AL","BR","2706208","PALESTINA",28231,"Palestina"
"1717","27","AL","BR","2706307","PALMEIRA DOS ÍNDIOS",28258,"Palmeira dos Índios"
"1718","27","AL","BR","2706406","PÃO DE AÇÚCAR",28274,"Pão de Açúcar"
"1719","27","AL","BR","2706422","PARICONHA",27022,"Pariconha"
"1720","27","AL","BR","2706448","PARIPUEIRA",27006,"Paripueira"
"1721","27","AL","BR","2706505","PASSO DE CAMARAGIBE",28290,"Passo de Camaragibe"
"1722","27","AL","BR","2706604","PAULO JACINTO",28312,"Paulo Jacinto"
"1723","27","AL","BR","2706703","PENEDO",28339,"Penedo"
"1724","27","AL","BR","2706802","PIAÇABUÇU",28355,"Piaçabuçu"
"1725","27","AL","BR","2706901","PILAR",28371,"Pilar"
"1726","27","AL","BR","2707008","PINDOBA",28398,"Pindoba"
"1727","27","AL","BR","2707107","PIRANHAS",28410,"Piranhas"
"1728","27","AL","BR","2707206","POÇO DAS TRINCHEIRAS",28436,"Poço das Trincheiras"
"1729","27","AL","BR","2707305","PORTO CALVO",28452,"Porto Calvo"
"1730","27","AL","BR","2707404","PORTO DE PEDRAS",28479,"Porto de Pedras"
"1731","27","AL","BR","2707503","PORTO REAL DO COLÉGIO",28495,"Porto Real do Colégio"
"1732","27","AL","BR","2707602","QUEBRANGULO",28517,"Quebrangulo"
"1733","27","AL","BR","2707701","RIO LARGO",28533,"Rio Largo"
"1734","27","AL","BR","2707800","ROTEIRO",28550,"Roteiro"
"1735","27","AL","BR","2707909","SANTA LUZIA DO NORTE",28576,"Santa Luzia do Norte"
"1736","27","AL","BR","2708006","SANTANA DO IPANEMA",28592,"Santana do Ipanema"
"1737","27","AL","BR","2708105","SANTANA DO MUNDAÚ",28614,"Santana do Mundaú"
"1738","27","AL","BR","2708204","SÃO BRÁS",28630,"São Brás"
"1739","27","AL","BR","2708303","SÃO JOSÉ DA LAJE",28657,"São José da Laje"
"1740","27","AL","BR","2708402","SÃO JOSÉ DA TAPERA",28673,"São José da Tapera"
"1741","27","AL","BR","2708501","SÃO LUÍS DO QUITUNDE",28690,"São Luís do Quitunde"
"1742","27","AL","BR","2708600","SÃO MIGUEL DOS CAMPOS",28711,"São Miguel dos Campos"
"1743","27","AL","BR","2708709","SÃO MIGUEL DOS MILAGRES",28738,"São Miguel dos Milagres"
"1744","27","AL","BR","2708808","SÃO SEBASTIÃO",28754,"São Sebastião"
"1745","27","AL","BR","2708907","SATUBA",28770,"Satuba"
"1746","27","AL","BR","2708956","SENADOR RUI PALMEIRA",28916,"Senador Rui Palmeira"
"1747","27","AL","BR","2709004","TANQUE D ARCA",28797,"Tanque d'Arca"
"1748","27","AL","BR","2709103","TAQUARANA",28819,"Taquarana"
"1749","27","AL","BR","2709152","TEOTÔNIO VILELA",28932,"Teotônio Vilela"
"1750","27","AL","BR","2709202","TRAIPU",28835,"Traipu"
"1751","27","AL","BR","2709301","UNIÃO DOS PALMARES",28851,"União dos Palmares"
"1752","27","AL","BR","2709400","VIÇOSA",28878,"Viçosa"
"1753","28","SE","BR","2800100","AMPARO DE SÃO FRANCISCO",31011,"Amparo do São Francisco"
"1754","28","SE","BR","2800209","AQUIDABÃ",31038,"Aquidabã"
"1755","28","SE","BR","2800308","ARACAJU",31054,"Aracaju"
"1756","28","SE","BR","2800407","ARAUÁ",31070,"Arauá"
"1757","28","SE","BR","2800506","AREIA BRANCA",31097,"Areia Branca"
"1758","28","SE","BR","2800605","BARRA DOS COQUEIROS",31119,"Barra dos Coqueiros"
"1759","28","SE","BR","2800670","BOQUIM",31151,"Boquim"
"1760","28","SE","BR","2800704","BREJO GRANDE",31135,"Brejo Grande"
"1761","28","SE","BR","2801009","CAMPO DO BRITO",31194,"Campo do Brito"
"1762","28","SE","BR","2801108","CANHOBA",31216,"Canhoba"
"1763","28","SE","BR","2801207","CANINDÉ DE SÃO FRANCISCO",31232,"Canindé de São Francisco"
"1764","28","SE","BR","2801306","CAPELA",31259,"Capela"
"1765","28","SE","BR","2801405","CARIRA",31275,"Carira"
"1766","28","SE","BR","2801504","CARMÓPOLIS",31291,"Carmópolis"
"1767","28","SE","BR","2801603","CEDRO DE SÃO JOÃO",31313,"Cedro de São João"
"1768","28","SE","BR","2801702","CRISTINÁPOLIS",31330,"Cristinápolis"
"1769","28","SE","BR","2801900","CUMBE",31372,"Cumbe"
"1770","28","SE","BR","2802007","DIVINA PASTORA",31399,"Divina Pastora"
"1771","28","SE","BR","2802106","ESTÂNCIA",31410,"Estância"
"1772","28","SE","BR","2802205","FEIRA NOVA",31437,"Feira Nova"
"1773","28","SE","BR","2802304","FREI PAULO",31453,"Frei Paulo"
"1774","28","SE","BR","2802403","GARARU",31496,"Gararu"
"1775","28","SE","BR","2802502","GENERAL MAYNARD",31470,"General Maynard"
"1776","28","SE","BR","2802601","GRACCHO CARDOSO",31518,"Gracho Cardoso"
"1777","28","SE","BR","2802700","ILHA DAS FLORES",31534,"Ilha das Flores"
"1778","28","SE","BR","2802809","INDIAROBA",31550,"Indiaroba"
"1779","28","SE","BR","2802908","ITABAIANA",31577,"Itabaiana"
"1780","28","SE","BR","2803005","ITABAIANINHA",31593,"Itabaianinha"
"1781","28","SE","BR","2803104","ITABI",31615,"Itabi"
"1782","28","SE","BR","2803203","ITAPORANGA D AJUDA",31631,"Itaporanga d'Ajuda"
"1783","28","SE","BR","2803302","JAPARATUBA",31658,"Japaratuba"
"1784","28","SE","BR","2803401","JAPOATÃ",31674,"Japoatã"
"1785","28","SE","BR","2803500","LAGARTO",31690,"Lagarto"
"1786","28","SE","BR","2803609","LARANJEIRAS",31712,"Laranjeiras"
"1787","28","SE","BR","2803708","MACAMBIRA",31739,"Macambira"
"1788","28","SE","BR","2803807","MALHADA DOS BOIS",31755,"Malhada dos Bois"
"1789","28","SE","BR","2803906","MALHADOR",31771,"Malhador"
"1790","28","SE","BR","2804003","MARUIM",31798,"Maruim"
"1791","28","SE","BR","2804102","MOITA BONITA",31810,"Moita Bonita"
"1792","28","SE","BR","2804201","MONTE ALEGRE DE SERGIPE",31836,"Monte Alegre de Sergipe"
"1793","28","SE","BR","2804300","MURIBECA",31852,"Muribeca"
"1794","28","SE","BR","2804409","NEÓPOLIS",31879,"Neópolis"
"1795","28","SE","BR","2804458","NOSSA SENHORA APARECIDA",31356,"Nossa Senhora Aparecida"
"1796","28","SE","BR","2804508","NOSSA SENHORA DA GLÓRIA",31895,"Nossa Senhora da Glória"
"1797","28","SE","BR","2804607","NOSSA SENHORA DAS DORES",31917,"Nossa Senhora das Dores"
"1798","28","SE","BR","2804706","NOSSA SENHORA DE LOURDES",31933,"Nossa Senhora de Lourdes"
"1799","28","SE","BR","2804805","NOSSA SENHORA DO SOCORRO",31950,"Nossa Senhora do Socorro"
"1800","28","SE","BR","2804904","PACATUBA",31976,"Pacatuba"
"1801","28","SE","BR","2805000","PEDRA MOLE",31992,"Pedra Mole"
"1802","28","SE","BR","2805109","PEDRINHAS",32018,"Pedrinhas"
"1803","28","SE","BR","2805208","PINHÃO",32034,"Pinhão"
"1804","28","SE","BR","2805307","PIRAMBU",32050,"Pirambu"
"1805","28","SE","BR","2805406","POÇO REDONDO",32077,"Poço Redondo"
"1806","28","SE","BR","2805505","POÇO VERDE",32093,"Poço Verde"
"1807","28","SE","BR","2805604","PORTO DA FOLHA",32115,"Porto da Folha"
"1808","28","SE","BR","2805703","PROPRIÁ",32131,"Propriá"
"1809","28","SE","BR","2805802","RIACHÃO DO DANTAS",32158,"Riachão do Dantas"
"1810","28","SE","BR","2805901","RIACHUELO",32174,"Riachuelo"
"1811","28","SE","BR","2806008","RIBEIRÓPOLIS",32190,"Ribeirópolis"
"1812","28","SE","BR","2806107","ROSÁRIO DO CATETE",32212,"Rosário do Catete"
"1813","28","SE","BR","2806206","SALGADO",32239,"Salgado"
"1814","28","SE","BR","2806305","SANTA LUZIA DO ITANHY",32255,"Santa Luzia do Itanhy"
"1815","28","SE","BR","2806503","SANTA ROSA DE LIMA",32298,"Santa Rosa de Lima"
"1816","28","SE","BR","2806404","SANTANA DO SÃO FRANCISCO",31003,"Santana do São Francisco"
"1817","28","SE","BR","2806602","SANTO AMARO DAS BROTAS",32310,"Santo Amaro das Brotas"
"1818","28","SE","BR","2806701","SÃO CRISTÓVÃO",32336,"São Cristóvão"
"1819","28","SE","BR","2806800","SÃO DOMINGOS",32352,"São Domingos"
"1820","28","SE","BR","2806909","SÃO FRANCISCO",32379,"São Francisco"
"1821","28","SE","BR","2807006","SÃO MIGUEL DO ALEIXO",32395,"São Miguel do Aleixo"
"1822","28","SE","BR","2807105","SIMÃO DIAS",32417,"Simão Dias"
"1823","28","SE","BR","2807204","SIRIRI",32433,"Siriri"
"1824","28","SE","BR","2807303","TELHA",32450,"Telha"
"1825","28","SE","BR","2807402","TOBIAS BARRETO",32476,"Tobias Barreto"
"1826","28","SE","BR","2807501","TOMAR DO GERU",32492,"Tomar do Geru"
"1827","28","SE","BR","2807600","UMBAÚBA",32514,"Umbaúba"
"1828","29","BA","BR","2900108","ABAÍRA",33014,"Abaíra"
"1829","29","BA","BR","2900207","ABARÉ",33030,"Abaré"
"1830","29","BA","BR","2900306","ACAJUTIBA",33057,"Acajutiba"
"1831","29","BA","BR","2900355","ADUSTINA",33065,"Adustina"
"1832","29","BA","BR","2900405","ÁGUA FRIA",33073,"Água Fria"
"1833","29","BA","BR","2900603","AIQUARA",33111,"Aiquara"
"1834","29","BA","BR","2900702","ALAGOINHAS",33138,"Alagoinhas"
"1835","29","BA","BR","2900801","ALCOBAÇA",33154,"Alcobaça"
"1836","29","BA","BR","2900900","ALMADINA",33170,"Almadina"
"1837","29","BA","BR","2901007","AMARGOSA",33197,"Amargosa"
"1838","29","BA","BR","2901106","AMÉLIA RODRIGUES",33219,"Amélia Rodrigues"
"1839","29","BA","BR","2901155","AMÉRICA DOURADA",30716,"América Dourada"
"1840","29","BA","BR","2901205","ANAGÉ",33235,"Anagé"
"1841","29","BA","BR","2901304","ANDARAÍ",33251,"Andaraí"
"1842","29","BA","BR","2901353","ANDORINHA",33260,"Andorinha"
"1843","29","BA","BR","2901403","ANGICAL",33278,"Angical"
"1844","29","BA","BR","2901502","ANGUERA",33294,"Anguera"
"1845","29","BA","BR","2901601","ANTAS",33316,"Antas"
"1846","29","BA","BR","2901700","ANTÔNIO CARDOSO",33332,"Antônio Cardoso"
"1847","29","BA","BR","2901809","ANTÔNIO GONÇALVES",33359,"Antônio Gonçalves"
"1848","29","BA","BR","2901908","APORÁ",33375,"Aporá"
"1849","29","BA","BR","2901957","APUAREMA",33405,"Apuarema"
"1850","29","BA","BR","2902054","ARAÇÁS",33383,"Araçás"
"1851","29","BA","BR","2902005","ARACATU",33391,"Aracatu"
"1852","29","BA","BR","2902104","ARACI",33413,"Araci"
"1853","29","BA","BR","2902203","ARAMARI",33430,"Aramari"
"1854","29","BA","BR","2902252","ARATACA",30732,"Arataca"
"1855","29","BA","BR","2902302","ARATUÍPE",33456,"Aratuípe"
"1856","29","BA","BR","2902401","AURELINO LEAL",33472,"Aurelino Leal"
"1857","29","BA","BR","2902500","BAIANÓPOLIS",33499,"Baianópolis"
"1858","29","BA","BR","2902609","BAIXA GRANDE",33510,"Baixa Grande"
"1859","29","BA","BR","2902658","BANZAÊ",33529,"Banzaê"
"1860","29","BA","BR","2902708","BARRA",33537,"Barra"
"1861","29","BA","BR","2902807","BARRA DA ESTIVA",33553,"Barra da Estiva"
"1862","29","BA","BR","2902906","BARRA DO CHOÇA",33570,"Barra do Choça"
"1863","29","BA","BR","2903003","BARRA DO MENDES",33596,"Barra do Mendes"
"1864","29","BA","BR","2903102","BARRA DO ROCHA",33618,"Barra do Rocha"
"1865","29","BA","BR","2903201","BARREIRAS",33634,"Barreiras"
"1866","29","BA","BR","2903235","BARRO ALTO",30759,"Barro Alto"
"1867","29","BA","BR","2903300","BARRO PRETO",33650,"Barro Preto"
"1868","29","BA","BR","2903276","BARROCAS",30775,"Barrocas"
"1869","29","BA","BR","2903409","BELMONTE",33677,"Belmonte"
"1870","29","BA","BR","2903508","BELO CAMPO",33693,"Belo Campo"
"1871","29","BA","BR","2903607","BIRITINGA",33715,"Biritinga"
"1872","29","BA","BR","2903706","BOA NOVA",33731,"Boa Nova"
"1873","29","BA","BR","2903805","BOA VISTA DO TUPIM",33758,"Boa Vista do Tupim"
"1874","29","BA","BR","2903904","BOM JESUS DA LAPA",33774,"Bom Jesus da Lapa"
"1875","29","BA","BR","2903953","BOM JESUS DA SERRA",33782,"Bom Jesus da Serra"
"1876","29","BA","BR","2904001","BONINAL",33790,"Boninal"
"1877","29","BA","BR","2904050","BONITO",33804,"Bonito"
"1878","29","BA","BR","2904100","BOQUIRA",33812,"Boquira"
"1879","29","BA","BR","2904209","BOTUPORÃ",33839,"Botuporã"
"1880","29","BA","BR","2904308","BREJÕES",33855,"Brejões"
"1881","29","BA","BR","2904407","BREJOLÂNDIA",33871,"Brejolândia"
"1882","29","BA","BR","2904506","BROTAS DE MACAÚBAS",33898,"Brotas de Macaúbas"
"1883","29","BA","BR","2904605","BRUMADO",33910,"Brumado"
"1884","29","BA","BR","2904704","BUERAREMA",33936,"Buerarema"
"1885","29","BA","BR","2904753","BURITIRAMA",30791,"Buritirama"
"1886","29","BA","BR","2904803","CAATIBA",33952,"Caatiba"
"1887","29","BA","BR","2904852","CABACEIRAS DO PARAGUAÇU",33960,"Cabaceiras do Paraguaçu"
"1888","29","BA","BR","2904902","CACHOEIRA",33979,"Cachoeira"
"1889","29","BA","BR","2905008","CACULÉ",33995,"Caculé"
"1890","29","BA","BR","2905107","CAEM",34010,"Caém"
"1891","29","BA","BR","2905156","CAETANOS",34029,"Caetanos"
"1892","29","BA","BR","2905206","CAETITÉ",34037,"Caetité"
"1893","29","BA","BR","2905305","CAFARNAUM",34053,"Cafarnaum"
